UserID,Age,Gender,SweetLike,MentholLike,PodsPerWeek,SubscribeIntent,FlavourFamilies,PurchaseChannel,SignupChannel,DeviceUsed,AvgSessionTimeMin,ReferralCount,ReorderRate,FeedbackSubmitted,SubscriptionTenure,FlavourExplorationRate,LastTopRatedFlavour,PrimaryFlavourNote,NicotineToleranceLevel,AvgPodsPerOrder,SleepHours,StressLevelScale,LastMood,IsWeekend,FlavorBuzzScore,LastMentionSpike,IsLimitedEdition,SocialMentions_30D,FlavourFamilyTrend,NicotineGoal,CountryRegCode,OverLimitWarning
724,32,Male,1,3,7,1,Dessert,Online,Website,iOS,20.1,1,0.6,True,18,0.17,Berry Blast,Sweet,23.4,2,8.1,4.9,Happy,True,0.31,False,False,51,Stable,Reduce,IN,False
725,42,Female,3,3,7,1,"Dessert,Fruity",Online,TikTok,Android,6.2,1,0.49,False,10,0.65,Citrus Pop,Nutty,32.5,5,7.3,7.4,Happy,False,0.43,False,False,47,Rising,Maintain,SG,False
726,54,Female,3,2,8,1,"Menthol,Tobacco,Spice",Lounge,Referral,iOS,31.2,1,0.7,True,21,0.19,Custard Kunafa,Spicy,24.0,3,8.2,4.5,Happy,True,0.66,True,True,54,Stable,Maintain,SG,False
727,45,Female,5,2,7,1,Beverage,Online,Instagram,Android,18.6,0,0.36,False,4,0.85,Spicy Guava,Menthol,27.8,6,4.8,7.1,LowEnergy,True,0.27,False,False,48,Rising,Quit,IN,False
728,27,Female,2,1,5,0,Beverage,Online,Website,Android,13.1,2,0.6,True,1,0.83,Custard Kunafa,Spicy,18.3,2,6.3,6.6,LowEnergy,True,0.35,False,False,74,Rising,Maintain,PH,False
729,34,Male,2,4,7,1,Tobacco,Online,Instagram,Android,18.8,1,0.81,False,4,0.58,Vanilla Swirl,Fruity,41.4,1,7.6,10.0,Happy,True,0.4,True,False,49,Declining,Maintain,AE,True
730,39,Female,5,1,13,1,"Tobacco,Fruity",Online,Instagram,iOS,23.2,0,0.53,False,4,0.23,Peach Punch,Spicy,50.0,4,4.7,7.6,LowEnergy,False,0.3,True,False,57,Declining,Quit,IN,True
731,43,Male,2,3,14,1,Menthol,Retail,Instagram,Android,19.0,1,0.49,True,4,0.12,Mint Chill,Sweet,50.0,2,7.6,3.2,Happy,True,0.62,True,False,47,Stable,Maintain,AE,True
732,42,Male,4,5,10,0,"Spice,Beverage",Retail,Referral,Android,5.0,0,0.71,True,17,0.82,Pineapple Freeze,Menthol,32.8,3,6.3,6.4,LowEnergy,False,0.33,False,False,45,Stable,Maintain,IN,False
733,34,Female,1,5,3,0,"Fruity,Menthol",Retail,Website,Android,34.0,0,0.62,False,9,0.64,Choco Hazelnut,Menthol,13.7,2,7.6,7.7,Anxious,False,0.43,False,False,46,Stable,Maintain,US,False
734,30,Female,3,2,5,0,"Dessert,Menthol",Online,TikTok,Android,37.7,0,0.71,False,19,0.74,Lychee Ice,Sweet,18.2,1,6.8,5.9,LowEnergy,False,0.18,False,True,49,Stable,Maintain,PH,False
735,37,Female,1,5,7,1,Spice,Online,TikTok,Android,31.5,0,0.61,False,13,0.37,Lychee Ice,Spicy,32.3,5,8.2,5.8,LowEnergy,False,0.16,True,False,51,Rising,Maintain,US,False
736,42,Male,3,5,9,1,"Menthol,Dessert",Online,Referral,Desktop,13.6,2,0.24,False,4,0.56,Mango Tango,Sweet,49.6,4,4.9,5.9,LowEnergy,False,0.27,False,False,49,Stable,Maintain,IN,True
737,21,Male,4,5,2,1,"Spice,Dessert",Online,TikTok,iOS,23.0,2,0.78,True,5,0.77,Peach Punch,Nutty,10.0,3,6.9,7.3,Happy,False,0.61,False,False,41,Stable,Maintain,IN,False
738,27,Female,2,3,4,0,"Menthol,Dessert,Fruity",Retail,Referral,Desktop,24.9,2,0.91,False,13,0.52,Pineapple Freeze,Sweet,19.6,4,4.7,4.6,Happy,False,0.5,False,False,53,Rising,Maintain,AE,False
739,20,Male,5,5,12,1,"Menthol,Spice,Tobacco",Online,TikTok,Android,31.0,0,0.79,False,23,0.64,Peach Punch,Spicy,50.0,4,7.0,5.7,Anxious,False,0.43,False,False,49,Rising,Maintain,IN,True
740,35,Female,4,5,7,1,"Spice,Tobacco",Retail,TikTok,iOS,31.7,2,0.1,False,16,0.81,Mango Tango,Sweet,40.5,6,6.9,8.0,Anxious,False,0.08,False,True,59,Stable,Maintain,AE,True
741,53,Female,1,5,1,0,"Dessert,Menthol",Online,TikTok,iOS,17.7,0,0.67,False,22,0.29,Peach Punch,Fruity,10.0,4,6.2,5.8,Energetic,False,0.25,False,False,51,Rising,Maintain,AE,False
742,39,Male,5,1,13,0,Spice,Retail,TikTok,iOS,25.8,1,0.53,False,5,0.16,Choco Hazelnut,Sweet,50.0,2,5.6,5.7,Anxious,False,0.57,False,False,49,Rising,Maintain,IN,True
743,51,Male,2,3,2,1,Spice,Lounge,Website,Android,29.6,2,0.44,False,8,0.58,Strawberry Cream,Sweet,10.0,2,6.1,4.4,Happy,False,0.59,False,True,55,Rising,Reduce,AE,False
744,25,Male,4,2,9,0,Menthol,Retail,TikTok,Android,39.6,1,0.62,True,16,0.16,Spicy Guava,Spicy,39.4,5,6.6,7.5,Anxious,True,0.6,True,False,50,Rising,Quit,PH,False
745,36,Male,5,1,13,1,"Menthol,Beverage",Retail,Instagram,Android,32.0,1,0.58,False,1,0.79,Mango Tango,Nutty,46.3,1,6.8,7.1,Anxious,True,0.05,False,False,40,Declining,Reduce,US,False
746,54,Female,4,4,10,1,Dessert,Lounge,Referral,Android,32.9,3,0.68,False,23,0.75,Spicy Guava,Nutty,49.1,3,8.8,8.0,LowEnergy,False,0.31,False,False,48,Stable,Quit,IN,True
747,23,Male,4,3,7,1,Beverage,Retail,TikTok,Android,25.8,0,0.61,True,6,0.89,Rose Milk,Spicy,31.5,2,7.5,6.3,Anxious,True,0.31,False,True,57,Declining,Reduce,AE,False
748,43,Female,2,3,12,1,"Beverage,Menthol,Fruity",Online,TikTok,iOS,39.1,2,0.43,False,11,0.68,Vanilla Swirl,Spicy,39.7,4,5.8,7.0,Energetic,False,0.19,True,False,44,Stable,Reduce,AE,True
749,51,Male,3,4,10,1,Spice,Online,Referral,iOS,29.1,2,0.51,False,16,0.16,Peach Punch,Spicy,35.9,1,7.2,7.0,LowEnergy,True,0.62,False,False,60,Stable,Maintain,AE,True
750,23,Other,5,4,7,1,Fruity,Retail,Website,Android,16.4,1,0.49,False,5,0.33,Pineapple Freeze,Fruity,31.1,3,7.6,4.4,Happy,False,0.12,False,True,46,Stable,Maintain,AE,False
751,54,Male,2,4,6,0,Spice,Retail,Instagram,iOS,39.0,1,0.34,False,16,0.83,Berry Blast,Menthol,34.0,3,5.7,10.0,Energetic,False,0.17,False,False,45,Rising,Maintain,PH,False
752,50,Male,4,2,3,0,"Dessert,Menthol",Online,Referral,iOS,32.0,1,0.39,False,7,0.25,Mint Chill,Sweet,14.1,3,7.3,8.0,Happy,True,0.06,False,False,57,Stable,Maintain,IN,False
753,39,Male,2,5,10,0,"Beverage,Tobacco",Online,Website,Android,20.6,2,0.57,True,19,0.73,Peach Punch,Spicy,50.0,3,4.7,6.6,Energetic,False,0.13,True,False,54,Stable,Quit,IN,True
754,38,Female,3,3,3,1,Beverage,Lounge,TikTok,Android,20.2,0,0.81,False,1,0.8,Mint Chill,Spicy,12.1,5,5.7,6.2,LowEnergy,False,0.34,False,False,47,Declining,Quit,PH,False
755,23,Female,5,5,2,0,"Beverage,Dessert",Online,Instagram,Desktop,28.0,1,0.52,False,9,0.4,Peach Punch,Spicy,10.0,3,4.8,8.5,Energetic,False,0.29,False,False,59,Declining,Maintain,PH,False
756,23,Female,3,5,11,0,"Dessert,Tobacco",Online,Website,Desktop,29.6,0,0.49,False,18,0.39,Berry Blast,Nutty,47.8,1,6.2,6.6,Energetic,False,0.23,False,False,48,Rising,Reduce,PH,False
757,21,Male,1,4,6,0,"Spice,Beverage,Dessert",Online,Website,Android,27.0,1,0.42,False,13,0.6,Custard Kunafa,Spicy,29.9,2,5.9,7.9,Anxious,True,0.2,False,False,58,Rising,Maintain,IN,False
758,47,Male,5,2,4,1,"Tobacco,Menthol,Beverage",Retail,TikTok,Android,28.1,0,0.6,True,15,0.88,Strawberry Cream,Sweet,12.6,1,6.0,5.6,Happy,False,0.19,False,False,54,Stable,Reduce,SG,False
759,28,Male,3,1,5,1,"Beverage,Spice,Menthol",Online,Referral,Android,42.0,1,0.78,False,3,0.3,Custard Kunafa,Spicy,22.4,4,7.5,5.2,LowEnergy,True,0.25,False,False,57,Rising,Reduce,US,False
760,47,Male,4,2,3,1,"Beverage,Fruity",Retail,Website,Android,35.7,2,0.9,False,24,0.95,Citrus Pop,Sweet,11.7,6,6.6,6.3,Energetic,False,0.58,False,False,46,Rising,Maintain,PH,False
761,48,Male,5,5,6,1,Spice,Online,Instagram,iOS,26.9,1,0.64,False,10,0.64,Custard Kunafa,Fruity,23.9,5,7.5,6.5,Happy,False,0.43,False,False,46,Rising,Reduce,PH,False
762,41,Other,5,2,11,1,Spice,Retail,TikTok,Android,34.4,2,0.62,False,9,0.99,Spicy Guava,Menthol,50.0,5,8.5,7.1,Happy,False,0.39,False,True,55,Rising,Reduce,IN,True
763,26,Other,2,4,12,1,Beverage,Retail,Instagram,Desktop,14.7,1,0.52,False,13,0.18,Choco Hazelnut,Nutty,42.6,4,9.0,8.7,Anxious,False,0.52,False,False,50,Stable,Reduce,IN,True
764,20,Female,4,1,3,1,"Spice,Fruity",Online,Website,iOS,29.0,0,0.54,False,16,0.21,Rose Milk,Sweet,11.8,1,6.3,8.2,Happy,False,0.3,False,False,58,Stable,Maintain,US,False
765,48,Female,1,4,14,1,"Tobacco,Fruity,Dessert",Online,Instagram,Android,43.1,1,0.69,False,3,0.84,Berry Blast,Fruity,50.0,1,7.1,8.5,LowEnergy,True,0.07,False,False,60,Declining,Quit,AE,True
766,54,Male,3,1,14,0,"Beverage,Menthol",Online,TikTok,Android,22.8,1,0.55,False,22,0.88,Spicy Guava,Menthol,50.0,4,6.3,5.4,Anxious,False,0.47,False,False,51,Rising,Quit,IN,True
767,53,Male,2,5,8,1,Menthol,Online,Website,iOS,16.5,2,0.58,False,23,0.5,Spicy Guava,Menthol,34.0,6,7.7,6.1,Energetic,False,0.31,False,False,37,Rising,Reduce,US,False
768,41,Male,3,1,9,0,"Beverage,Menthol",Retail,Referral,iOS,18.5,0,0.6,False,15,0.74,Citrus Pop,Menthol,47.1,3,7.5,8.0,LowEnergy,True,0.43,True,False,49,Stable,Maintain,IN,True
769,48,Female,1,1,4,0,"Beverage,Dessert,Fruity",Online,TikTok,iOS,14.1,3,0.51,False,17,0.88,Spicy Guava,Sweet,22.3,3,5.7,8.3,LowEnergy,False,0.66,False,True,58,Rising,Maintain,IN,False
770,23,Male,1,1,9,1,"Fruity,Spice",Retail,Referral,iOS,17.2,1,0.59,False,14,0.14,Lychee Ice,Fruity,35.4,2,5.9,7.6,LowEnergy,False,0.05,False,True,45,Declining,Reduce,IN,True
771,19,Male,5,2,12,0,"Dessert,Beverage,Fruity",Online,Instagram,iOS,21.3,0,0.3,True,7,0.62,Lychee Ice,Spicy,50.0,1,8.2,5.7,Anxious,True,0.21,False,True,62,Rising,Maintain,SG,False
772,37,Male,1,2,7,0,"Fruity,Dessert,Menthol",Online,Referral,Desktop,10.9,1,0.68,False,20,0.87,Vanilla Swirl,Fruity,28.5,1,5.8,4.9,Happy,False,0.49,False,True,56,Declining,Maintain,SG,False
773,45,Male,3,5,3,1,"Fruity,Beverage,Dessert",Online,Instagram,iOS,25.2,0,0.95,True,16,0.46,Custard Kunafa,Fruity,16.5,4,6.4,6.8,LowEnergy,False,0.33,False,False,68,Stable,Maintain,PH,False
774,28,Female,4,1,7,0,"Tobacco,Beverage",Retail,TikTok,Android,34.0,1,0.52,False,21,0.37,Strawberry Cream,Fruity,21.9,4,7.3,5.2,Happy,True,0.31,False,False,48,Declining,Maintain,SG,False
775,21,Female,4,3,14,1,"Dessert,Spice",Online,Website,iOS,15.9,0,0.66,False,8,0.82,Strawberry Cream,Sweet,50.0,3,6.3,7.2,Happy,False,0.4,False,False,45,Stable,Maintain,US,False
776,32,Male,5,5,1,1,Beverage,Retail,Instagram,Desktop,40.2,1,0.73,False,4,0.4,Mint Chill,Sweet,10.0,1,8.3,8.4,LowEnergy,False,0.71,False,False,52,Declining,Maintain,IN,False
777,23,Other,3,1,3,1,Fruity,Online,Instagram,iOS,30.1,0,0.79,False,20,0.1,Blueberry Muffin,Sweet,14.1,1,7.7,6.8,Happy,False,0.27,False,False,41,Stable,Maintain,SG,False
778,47,Female,3,1,6,1,"Fruity,Dessert",Online,Website,Android,35.3,0,0.56,True,24,0.96,Lychee Ice,Fruity,25.9,5,5.4,4.5,Anxious,False,0.13,False,False,47,Stable,Quit,IN,False
779,19,Male,1,2,4,1,Fruity,Retail,Website,Desktop,18.4,2,0.33,False,15,0.63,Vanilla Swirl,Sweet,18.5,2,5.8,5.7,Anxious,False,0.09,True,False,47,Stable,Maintain,AE,False
780,32,Male,3,5,7,1,"Menthol,Fruity,Dessert",Retail,Website,Desktop,33.5,2,0.64,False,5,0.84,Rose Milk,Menthol,25.1,2,7.2,7.8,Energetic,False,0.29,False,False,49,Stable,Maintain,PH,False
781,28,Male,2,1,14,1,Menthol,Online,Website,iOS,14.1,2,0.62,False,13,0.84,Lychee Ice,Sweet,50.0,3,6.4,7.2,Happy,True,0.1,False,True,42,Declining,Reduce,SG,False
782,25,Male,1,1,3,1,"Tobacco,Dessert,Menthol",Retail,TikTok,Desktop,33.9,0,0.55,True,6,0.16,Rose Milk,Nutty,13.5,6,4.2,7.3,Happy,False,0.09,False,False,49,Rising,Maintain,IN,False
783,43,Female,2,5,1,1,Dessert,Online,Instagram,Android,26.7,1,0.58,False,5,0.25,Rose Milk,Sweet,10.0,1,5.3,9.2,Energetic,True,0.16,False,False,51,Rising,Maintain,AE,False
784,22,Male,5,3,9,1,Menthol,Retail,TikTok,Android,30.5,2,0.62,False,17,0.38,Pineapple Freeze,Sweet,34.0,5,6.8,7.0,Anxious,False,0.15,False,False,56,Rising,Maintain,PH,False
785,23,Female,4,5,6,0,"Spice,Tobacco,Dessert",Retail,Instagram,iOS,13.2,1,0.65,False,7,0.39,Custard Kunafa,Sweet,33.6,1,7.6,7.0,Energetic,False,0.2,False,False,48,Rising,Reduce,PH,False
786,43,Male,5,5,8,0,Tobacco,Retail,Referral,iOS,16.0,2,0.65,False,6,0.69,Spicy Guava,Sweet,39.5,4,7.6,7.8,Energetic,True,0.11,False,False,51,Declining,Reduce,AE,True
787,21,Male,4,3,3,1,Fruity,Retail,TikTok,Android,31.0,0,0.57,False,2,0.66,Rose Milk,Nutty,10.0,3,8.9,4.7,Energetic,False,0.45,False,True,60,Rising,Maintain,SG,False
788,36,Male,5,5,8,0,Fruity,Online,TikTok,Android,15.5,1,0.66,False,11,0.55,Berry Blast,Spicy,41.4,6,5.7,5.8,Happy,False,0.37,False,False,44,Stable,Reduce,SG,False
789,37,Male,3,1,2,0,"Beverage,Menthol",Retail,TikTok,Android,29.6,0,0.56,False,7,0.29,Mint Chill,Sweet,10.0,2,5.7,5.4,Happy,True,0.3,False,False,45,Stable,Quit,IN,False
790,50,Male,2,5,12,1,Tobacco,Online,Referral,Android,11.3,0,0.7,False,22,0.44,Spicy Guava,Menthol,50.0,1,6.5,7.5,Happy,True,0.5,False,False,57,Declining,Maintain,US,False
791,37,Female,4,3,4,0,"Fruity,Tobacco",Online,Instagram,Android,33.5,1,0.51,True,21,0.59,Citrus Pop,Nutty,22.5,6,4.5,5.1,Happy,False,0.31,False,False,49,Stable,Reduce,IN,False
792,29,Male,1,4,3,0,"Fruity,Menthol",Online,TikTok,iOS,12.7,0,0.61,False,8,0.52,Custard Kunafa,Spicy,11.7,3,6.5,7.3,LowEnergy,True,0.65,False,True,49,Rising,Maintain,IN,False
793,18,Female,2,5,10,1,"Fruity,Beverage",Lounge,TikTok,Android,30.5,0,0.36,False,5,0.21,Choco Hazelnut,Sweet,37.7,2,6.3,6.2,Energetic,False,0.31,False,False,50,Declining,Reduce,IN,True
794,43,Male,1,2,1,1,"Tobacco,Spice",Retail,Website,iOS,31.3,0,0.54,True,18,0.68,Blueberry Muffin,Spicy,10.0,1,7.5,6.0,Energetic,False,0.26,False,False,54,Rising,Reduce,AE,False
795,31,Male,2,1,13,0,"Beverage,Dessert",Online,Instagram,Android,18.0,0,0.69,True,22,0.17,Vanilla Swirl,Menthol,50.0,5,7.7,7.9,Happy,False,0.05,False,False,58,Stable,Reduce,PH,False
796,54,Male,2,1,13,1,Fruity,Retail,Referral,Android,30.8,1,0.44,False,16,0.44,Tobacco Twist,Nutty,50.0,3,6.9,4.5,Anxious,True,0.44,False,True,58,Rising,Reduce,PH,False
797,28,Female,5,2,7,1,"Spice,Menthol,Fruity",Retail,Referral,Desktop,27.6,0,0.55,True,14,0.74,Vanilla Swirl,Nutty,27.7,1,6.5,5.8,LowEnergy,False,0.17,False,False,47,Rising,Reduce,US,False
798,53,Male,4,2,11,0,Fruity,Online,TikTok,iOS,19.6,0,0.24,False,12,0.12,Strawberry Cream,Spicy,50.0,2,6.9,10.0,LowEnergy,True,0.38,False,True,43,Declining,Maintain,SG,False
799,30,Male,4,5,10,0,"Fruity,Tobacco",Online,Website,iOS,14.9,2,0.39,True,17,0.61,Peach Punch,Sweet,34.9,2,5.5,9.3,Anxious,False,0.14,False,False,51,Stable,Maintain,IN,False
800,20,Male,2,2,2,1,"Dessert,Spice",Retail,Referral,iOS,5.4,1,0.43,False,5,0.4,Peach Punch,Fruity,11.1,5,6.4,3.8,Happy,False,0.13,False,False,46,Rising,Reduce,AE,False
801,50,Male,3,4,4,1,"Menthol,Fruity,Tobacco",Online,Website,iOS,28.5,0,0.62,True,14,0.11,Peach Punch,Nutty,21.7,3,6.5,5.7,LowEnergy,False,0.22,False,False,43,Stable,Maintain,AE,False
802,23,Male,3,3,9,1,"Menthol,Tobacco",Online,Instagram,iOS,9.4,0,0.65,True,6,0.27,Rose Milk,Fruity,39.9,3,6.4,6.6,LowEnergy,False,0.2,False,False,45,Stable,Maintain,IN,True
803,27,Male,1,2,6,1,Spice,Retail,TikTok,Desktop,26.0,0,0.59,False,15,0.95,Mint Chill,Nutty,33.3,6,6.3,4.4,Energetic,False,0.14,False,True,56,Rising,Maintain,AE,False
804,22,Female,1,2,8,1,"Spice,Tobacco",Lounge,Website,iOS,22.4,2,0.54,False,7,0.57,Citrus Pop,Sweet,29.9,1,5.8,9.5,Energetic,False,0.12,False,False,43,Stable,Maintain,AE,False
805,40,Female,5,4,2,0,"Dessert,Menthol",Retail,TikTok,iOS,31.8,1,0.54,True,14,1.0,Lychee Ice,Sweet,10.0,6,5.3,6.5,Happy,True,0.45,False,True,55,Stable,Maintain,IN,False
806,27,Male,2,1,7,1,Menthol,Retail,Website,Android,22.0,1,0.71,False,18,0.57,Spicy Guava,Nutty,34.0,2,6.3,6.2,Happy,False,0.19,True,False,44,Declining,Reduce,US,False
807,19,Male,1,1,6,0,"Tobacco,Spice",Online,Referral,Android,21.7,0,0.63,False,1,0.59,Peach Punch,Spicy,26.2,2,7.2,7.1,Energetic,True,0.65,False,True,49,Stable,Maintain,AE,False
808,30,Other,1,5,13,1,"Dessert,Beverage",Online,Referral,Android,32.3,1,0.55,False,6,0.45,Blueberry Muffin,Sweet,50.0,5,4.4,7.0,Energetic,False,0.42,True,False,54,Stable,Reduce,PH,False
809,19,Female,2,4,14,1,"Beverage,Tobacco,Fruity",Retail,TikTok,iOS,28.4,1,0.79,False,3,0.38,Blueberry Muffin,Sweet,50.0,5,5.9,5.2,Energetic,False,0.16,False,False,53,Stable,Maintain,PH,False
810,37,Male,5,3,9,0,"Beverage,Menthol",Online,Instagram,Android,28.2,2,0.89,False,5,0.33,Strawberry Cream,Menthol,50.0,3,9.0,8.5,Anxious,False,0.24,False,False,48,Rising,Quit,PH,False
811,18,Female,1,3,7,1,Beverage,Retail,Referral,iOS,29.7,1,0.41,False,12,0.41,Berry Blast,Sweet,34.3,6,6.3,6.7,LowEnergy,False,0.41,False,False,34,Stable,Maintain,IN,False
812,54,Male,5,4,1,0,Menthol,Online,Referral,iOS,9.6,1,0.68,False,11,0.51,Mango Tango,Menthol,10.0,2,6.7,8.5,Happy,True,0.08,False,False,47,Declining,Quit,PH,False
813,26,Male,4,3,14,0,"Dessert,Spice,Beverage",Online,Instagram,Desktop,32.6,2,1.0,True,13,0.27,Vanilla Swirl,Sweet,45.5,1,8.7,5.6,Happy,False,0.19,True,False,49,Rising,Maintain,SG,False
814,34,Female,5,1,8,1,"Tobacco,Beverage,Dessert",Online,Referral,iOS,31.1,3,0.64,False,16,0.3,Mango Tango,Sweet,27.9,4,6.9,3.8,Anxious,True,0.22,False,False,55,Rising,Reduce,AE,False
815,26,Male,3,3,11,0,Spice,Lounge,Referral,Android,14.8,2,0.62,False,18,0.34,Peach Punch,Spicy,50.0,1,6.9,8.7,Energetic,True,0.15,False,False,45,Stable,Maintain,US,False
816,28,Other,3,3,10,1,Beverage,Online,TikTok,Android,22.6,1,0.59,False,17,0.5,Spicy Guava,Spicy,42.9,5,5.4,7.6,LowEnergy,True,0.06,False,False,43,Rising,Reduce,PH,False
817,32,Female,5,4,3,0,"Tobacco,Menthol",Online,TikTok,iOS,24.6,2,0.67,False,17,0.69,Mint Chill,Sweet,13.0,1,6.9,8.3,Energetic,False,0.55,False,False,55,Declining,Maintain,IN,False
818,41,Male,3,4,14,1,Fruity,Online,TikTok,Desktop,23.7,1,0.71,False,11,0.87,Mango Tango,Nutty,50.0,2,6.5,8.3,Happy,False,0.29,False,False,47,Rising,Maintain,US,False
819,52,Male,4,3,2,1,Fruity,Retail,Instagram,iOS,28.3,0,0.41,False,20,0.36,Vanilla Swirl,Nutty,10.0,6,7.6,6.5,Anxious,False,0.15,False,False,40,Stable,Maintain,IN,False
820,47,Male,2,2,12,1,Spice,Online,TikTok,Android,39.3,0,0.6,False,10,0.27,Blueberry Muffin,Sweet,42.7,3,8.0,5.9,LowEnergy,True,0.18,False,True,42,Rising,Quit,US,False
821,48,Male,3,4,3,1,Tobacco,Online,Referral,Desktop,35.8,1,0.26,False,16,0.44,Blueberry Muffin,Nutty,14.6,6,6.5,6.4,LowEnergy,False,0.53,False,False,48,Rising,Maintain,US,False
822,22,Female,3,5,11,1,"Menthol,Spice",Online,Instagram,Android,11.9,0,0.57,False,2,0.9,Choco Hazelnut,Sweet,38.7,4,7.0,7.3,LowEnergy,False,0.27,True,False,49,Declining,Reduce,AE,True
823,31,Male,5,5,6,0,"Dessert,Beverage",Retail,TikTok,Desktop,31.2,1,0.46,False,17,0.11,Tobacco Twist,Spicy,19.1,3,4.2,6.9,LowEnergy,False,0.3,False,False,50,Stable,Quit,US,False
824,28,Male,4,1,13,0,Tobacco,Online,TikTok,iOS,38.3,0,0.65,False,22,0.71,Mango Tango,Fruity,50.0,4,4.0,3.8,Anxious,True,0.31,False,False,58,Rising,Maintain,SG,False
825,26,Female,2,3,14,0,Menthol,Online,TikTok,Android,28.9,1,0.35,True,20,0.53,Choco Hazelnut,Menthol,50.0,4,7.8,6.3,Happy,False,0.2,False,False,43,Rising,Quit,SG,False
826,51,Male,5,2,3,0,Spice,Online,Referral,iOS,35.9,3,0.52,False,10,0.24,Choco Hazelnut,Nutty,17.0,2,4.0,8.6,LowEnergy,False,0.28,False,False,45,Rising,Maintain,SG,False
827,29,Female,5,1,10,1,"Dessert,Fruity",Retail,TikTok,Android,45.1,3,0.74,False,13,0.39,Rose Milk,Nutty,31.6,2,6.9,6.5,LowEnergy,True,0.11,True,False,55,Rising,Quit,IN,False
828,52,Male,4,3,5,0,Beverage,Retail,TikTok,Desktop,35.2,2,0.5,False,12,0.3,Tobacco Twist,Spicy,17.6,5,6.3,9.8,Happy,False,0.12,True,False,58,Stable,Quit,AE,False
829,52,Other,2,4,6,1,"Spice,Beverage",Online,Website,iOS,27.5,1,0.31,True,15,0.89,Berry Blast,Nutty,27.9,5,8.0,5.1,Energetic,True,0.37,False,False,61,Stable,Quit,IN,False
830,18,Male,4,5,8,1,"Tobacco,Spice",Lounge,TikTok,Android,35.5,1,0.64,False,7,0.53,Pineapple Freeze,Sweet,35.5,4,6.5,7.0,LowEnergy,False,0.6,False,False,50,Rising,Maintain,PH,False
831,39,Male,2,2,7,0,Fruity,Lounge,Instagram,iOS,26.4,1,0.51,False,22,0.61,Vanilla Swirl,Sweet,22.0,6,8.7,5.0,LowEnergy,True,0.19,False,True,51,Rising,Quit,SG,False
832,46,Male,4,5,14,1,Menthol,Online,TikTok,Android,25.2,1,0.57,False,21,0.63,Peach Punch,Fruity,42.3,5,6.3,5.2,Energetic,True,0.25,False,True,54,Stable,Maintain,AE,True
833,25,Male,5,4,11,0,Menthol,Retail,Instagram,Android,21.5,1,0.49,False,13,0.68,Citrus Pop,Fruity,50.0,2,7.9,5.2,Happy,False,0.19,False,False,54,Rising,Maintain,SG,False
834,28,Female,5,3,8,1,"Tobacco,Menthol",Retail,Instagram,Desktop,40.6,2,0.9,False,12,0.55,Spicy Guava,Fruity,39.8,5,4.7,9.8,Happy,False,0.19,False,False,64,Stable,Maintain,AE,True
835,54,Female,1,4,3,0,"Beverage,Menthol,Spice",Retail,TikTok,Android,16.8,0,0.37,True,12,0.12,Citrus Pop,Sweet,12.3,4,4.0,6.1,LowEnergy,False,0.53,False,False,51,Stable,Maintain,IN,False
836,31,Female,3,4,4,1,Menthol,Online,TikTok,iOS,40.3,0,1.0,True,2,0.4,Mango Tango,Fruity,17.6,3,6.5,5.4,Happy,False,0.47,False,False,49,Rising,Reduce,IN,False
837,47,Male,4,5,6,1,"Tobacco,Fruity,Menthol",Online,Referral,iOS,30.0,2,0.54,False,5,0.27,Strawberry Cream,Fruity,22.8,6,4.8,6.5,Energetic,False,0.37,True,False,64,Rising,Maintain,SG,False
838,52,Male,1,2,11,0,Fruity,Online,TikTok,iOS,11.0,0,0.63,False,2,0.71,Tobacco Twist,Sweet,44.4,6,6.4,6.2,Anxious,False,0.16,False,False,48,Rising,Quit,US,False
839,38,Male,3,4,7,0,"Dessert,Beverage,Tobacco",Retail,TikTok,iOS,28.7,3,0.51,True,23,0.15,Mango Tango,Spicy,34.6,1,6.0,7.7,Energetic,False,0.38,False,False,43,Stable,Reduce,AE,False
840,54,Female,4,5,9,1,"Beverage,Menthol",Online,Website,iOS,5.0,0,0.51,True,20,0.61,Tobacco Twist,Nutty,50.0,5,7.2,3.4,Energetic,False,0.26,False,False,59,Stable,Quit,PH,False
841,22,Female,2,2,13,0,"Fruity,Beverage",Online,Instagram,Desktop,31.3,0,0.48,True,13,0.29,Vanilla Swirl,Menthol,46.2,6,5.2,5.1,Anxious,False,0.14,False,False,43,Stable,Quit,US,False
842,36,Male,3,3,1,1,"Menthol,Dessert",Online,Website,Android,33.9,0,0.69,False,3,0.95,Spicy Guava,Sweet,10.0,2,7.0,7.8,Energetic,False,0.29,False,False,42,Declining,Reduce,IN,False
843,31,Male,5,3,13,1,"Spice,Dessert",Online,Instagram,Android,19.1,0,0.39,True,11,0.4,Strawberry Cream,Sweet,43.7,3,7.5,5.8,LowEnergy,True,0.37,False,True,51,Stable,Maintain,AE,True
844,43,Male,1,1,8,0,"Dessert,Fruity,Beverage",Retail,Referral,iOS,26.2,0,0.65,False,16,0.39,Spicy Guava,Menthol,29.2,2,6.3,5.4,LowEnergy,False,0.44,True,False,45,Stable,Reduce,US,False
845,21,Female,3,5,8,1,"Tobacco,Menthol",Online,Instagram,Desktop,44.5,0,0.27,False,1,0.93,Vanilla Swirl,Menthol,24.9,5,7.1,5.3,Happy,True,0.4,False,False,46,Rising,Maintain,PH,False
